read amount,comments,title,content link,author,create time
344,1,中芯国际06月09日获沪股通增持30.61万股,"/news,688981,1319469626.html",中芯国际资讯,06-10 08:06
185,0,中芯国际：融资净偿还1455.98万元，融资余额32.14亿元（06-09）,"/news,688981,1319466179.html",中芯国际资讯,06-10 07:43
115,0,中芯国际：融资净偿还1731.14万元，融资余额32.28亿元（06-08）,"/news,688981,1318983437.html",中芯国际资讯,06-09 08:08
139,1,中芯国际06月08日被沪股通减持2.97万股,"/news,688981,1318980693.html",中芯国际资讯,06-09 07:54
161,0,中芯国际06月07日获沪股通增持6.58万股,"/news,688981,1318486088.html",中芯国际资讯,06-08 08:08
162,1,中芯国际：融资净买入1948.79万元，融资余额32.46亿元（06-07）,"/news,688981,1318481184.html",中芯国际资讯,06-08 07:43
157,0,中芯国际06月06日被沪股通减持9.1万股,"/news,688981,1318012741.html",中芯国际资讯,06-07 08:05
136,0,中芯国际：融资净偿还7134.39万元，两市排名第16（06-06）,"/news,688981,1318007998.html",中芯国际资讯,06-07 07:41
3475,4,中芯国际获南向资金连续3天净买入,"/news,688981,1317919998.html",中芯国际资讯,06-06 07:59
157,0,中芯国际06月05日被沪股通减持2.21万股,"/news,688981,1317488126.html",中芯国际资讯,06-06 08:08
137,0,中芯国际：融资净偿还2840.74万元，融资余额32.98亿元（06-05）,"/news,688981,1317483351.html",中芯国际资讯,06-06 07:42
1348,4,港股午评︱恒指涨0.54%重回19000点 半导体股强势 中芯国际劲升超4%,"/news,688981,1317218793.html",中芯国际资讯,06-05 12:03
198,0,中芯国际本周融资净偿还1.54亿元，两市排名第12,"/news,688981,1316967975.html",大眼看两融,06-04 03:04
149,0,中芯国际本周沪股通持股市值减少2340.45万元，居半导体板块第八,"/news,688981,1316962679.html",胖猫周周见,06-04 02:04
358,1,中芯国际06月02日被沪股通减持1.9万股,"/news,688981,1316881214.html",中芯国际资讯,06-03 08:03
276,0,中芯国际：融资净偿还4743.97万元，融资余额33.26亿元（06-02）,"/news,688981,1316878306.html",中芯国际资讯,06-03 07:43
252,1,中芯国际06月01日被沪股通减持10.24万股,"/news,688981,1316373666.html",中芯国际资讯,06-02 08:08
191,0,中芯国际：融资净买入10.55万元，融资余额33.73亿元（06-01）,"/news,688981,1316368120.html",中芯国际资讯,06-02 07:42
298,0,中芯国际05月31日被沪股通减持6.73万股,"/news,688981,1315813507.html",中芯国际资讯,06-01 08:11
314,2,中芯国际：连续6日融资净偿还累计3.46亿元（05-31）,"/news,688981,1315805174.html",中芯国际资讯,06-01 07:44
4407,10,中芯国际获南向资金连续3天净买入,"/news,688981,1315600510.html",中芯国际资讯,05-31 07:48
317,0,中芯国际05月30日被沪股通减持10.17万股,"/news,688981,1315118352.html",中芯国际资讯,05-31 08:02
315,2,中芯国际：连续5日融资净偿还累计3.06亿元（05-30）,"/news,688981,1315115194.html",中芯国际资讯,05-31 07:44
411,0,中泰证券首次给予中芯国际买入评级 预计2023年净利润同比减少52.94%,"/news,688981,1314968737.html",公司研报提示,05-30 03:13
4840,1,中芯国际05月29日被沪股通减持14.85万股,"/news,688981,1314618247.html",中芯国际资讯,05-30 08:07
270,0,中芯国际：连续4日融资净偿还累计2.57亿元（05-29）,"/news,688981,1314614683.html",中芯国际资讯,05-30 07:46
39994,0,中芯国际本周融资净偿还2.8亿元，两市排名第六,"/news,688981,1314049847.html",大眼看两融,05-28 03:04
372,0,沪股通连续3周净买入中芯国际 累计净买入2935.95万元,"/news,688981,1314043994.html",胖猫周周见,05-28 02:04
603,4,中芯国际：融资净偿还1.32亿元，两市排名第三（05-26）,"/news,688981,1313943497.html",中芯国际资讯,05-27 07:44
271,0,中芯国际05月25日被沪股通减持2.99万股,"/news,688981,1313466382.html",中芯国际资讯,05-26 08:08
358,1,中芯国际：融资净偿还7271.94万元，两市排名第17（05-25）,"/news,688981,1313461312.html",中芯国际资讯,05-26 07:42
386,0,中芯国际05月24日获沪股通增持54.95万股,"/news,688981,1312953450.html",中芯国际资讯,05-25 08:09
262,1,中芯国际：融资净偿还3481.49万元，融资余额36.85亿元（05-24）,"/news,688981,1312948657.html",中芯国际资讯,05-25 07:43
319633,360,日本“下黑手” 芯片一哥猛跳水 光刻胶龙头却飙升 这些国产替代概念股优质低估值,"/news,688981,1312677328.html",中芯国际资讯,05-24 01:07
252,0,中芯国际05月23日被沪股通减持3.77万股,"/news,688981,1312468903.html",中芯国际资讯,05-24 08:11
249,0,中芯国际：融资净买入192.99万元，融资余额37.19亿元（05-23）,"/news,688981,1312462621.html",中芯国际资讯,05-24 07:43
307,0,中芯国际05月22日被沪股通减持19.22万股,"/news,688981,1311991460.html",中芯国际资讯,05-23 08:07
290,0,中芯国际：连续3日融资净偿还累计1.1亿元（05-22）,"/news,688981,1311986706.html",中芯国际资讯,05-23 07:43
2258,0,港股开盘｜科指涨0.39% 中芯国际涨超2% 药明生物涨超1%,"/news,688981,1311546937.html",中芯国际资讯,05-22 09:21
367,0,中芯国际本周融资净偿还5094.35万元，居半导体板块第六,"/news,688981,1311446584.html",大眼看两融,05-21 03:04
374,0,沪股通连续2周净买入中芯国际 累计净买入1599.05万元,"/news,688981,1311440438.html",胖猫周周见,05-21 02:03
493,1,中芯国际05月19日被沪股通减持3.44万股,"/news,688981,1311352227.html",中芯国际资讯,05-20 08:10
504,1,中芯国际：融资净偿还3218.72万元，融资余额37.61亿元（05-19）,"/news,688981,1311347646.html",中芯国际资讯,05-20 07:45
323,3,中芯国际05月18日被沪股通减持7.18万股,"/news,688981,1310875922.html",中芯国际资讯,05-19 08:10
269,1,中芯国际：融资净偿还3472.81万元，融资余额37.93亿元（05-18）,"/news,688981,1310869139.html",中芯国际资讯,05-19 07:39
552,1,中原证券首次给予中芯国际买入评级 预计2023年净利润同比减少55.29%,"/news,688981,1310799861.html",公司研报提示,05-18 09:37
325,0,中芯国际05月17日获沪股通增持12.5万股,"/news,688981,1310369141.html",中芯国际资讯,05-18 08:06
298,0,中芯国际：融资净买入2736.67万元，融资余额38.28亿元（05-17）,"/news,688981,1310364916.html",中芯国际资讯,05-18 07:44
4689,9,中芯国际要转涨？预计二季度收入及产能恢复 近6日最多涨超10%,"/news,688981,1310147353.html",中芯国际资讯,05-17 01:51
6711,6,盘中行情｜港股尾盘跳水 中概股普跌 万国数据跌11% 哔哩哔哩跌5%；中特估概念股走低 中国电信跌超3%,"/news,688981,1309985963.html",中芯国际资讯,05-17 10:02
305,0,中芯国际05月16日被沪股通减持2.21万股,"/news,688981,1309903884.html",中芯国际资讯,05-17 08:11
261,0,中芯国际：融资净买入2927.81万元，融资余额38亿元（05-16）,"/news,688981,1309897141.html",中芯国际资讯,05-17 07:40
3168,9,【调研快报】中芯国际接待瑞士信贷等多家机构调研,"/news,688981,1309774213.html",中芯国际资讯,05-16 04:15
5581,13,中芯国际：二季度，公司收入和产能利用率预计有所恢复,"/news,688981,1309764950.html",中芯国际资讯,05-16 03:39
3467,2,中芯、华虹一季报发布 晶圆代工厂如何看待半导体走势？,"/news,688981,1309605026.html",中芯国际资讯,05-16 11:20
319,0,中芯国际05月15日获沪股通增持1.31万股,"/news,688981,1309432338.html",中芯国际资讯,05-16 08:09
284,0,中芯国际：融资净偿还4067.31万元，融资余额37.71亿元（05-15）,"/news,688981,1309426265.html",中芯国际资讯,05-16 07:38
325,0,东方证券维持中芯国际买入评级 目标价65.99元,"/news,688981,1309052950.html",公司研报提示,05-15 10:21
2059,0,华泰证券维持中芯国际买入评级 目标价63.41元,"/news,688981,1309050011.html",公司研报提示,05-15 10:19
28059,74,多股获机构看好，目标涨幅最大59.29%(5-14),"/news,688981,1308939513.html",数据快报,05-15 08:00
889,0,科创板研究：中芯国际2023Q1收入下降13.88% 净利润下降44% 单季毛利率创2年来新低,"/news,688981,1308942182.html",中芯国际资讯,05-14 09:27
276,0,中芯国际本周融资净偿还5953.78万元，居半导体板块第六,"/news,688981,1308871606.html",大眼看两融,05-14 03:04
298,0,中芯国际本周获沪股通增持29.48万股 最新持股量474.75万股,"/news,688981,1308865255.html",胖猫周周见,05-14 02:03
1998,4,中金公司维持中芯国际跑赢行业评级 目标价60元,"/news,688981,1308849858.html",公司研报提示,05-14 10:01
404,1,东吴证券维持中芯国际买入评级 预计2023年净利润同比减少51.17%,"/news,688981,1308847948.html",公司研报提示,05-14 09:24
427,0,中芯国际05月12日被沪股通减持7.59万股,"/news,688981,1308747310.html",中芯国际资讯,05-13 08:11
361,0,中芯国际：融资净偿还1.11亿元，两市排名第六（05-12）,"/news,688981,1308742816.html",中芯国际资讯,05-13 07:39
17780,25,中芯国际、华虹半导体齐发一季报 两大晶圆大厂均对今年市场持谨慎态度,"/news,688981,1308728321.html",中芯国际资讯,05-13 12:45
4083,9,两大晶圆代工厂公布Q1财报 “寒意”依旧,"/news,688981,1308701346.html",中芯国际资讯,05-12 10:10
300,0,招商证券维持中芯国际增持评级 预计2023年净利润同比减少52.86%,"/news,688981,1308677365.html",公司研报提示,05-12 08:46
6087,22,中芯国际：中国客户信心回升 工业类和新能源汽车类供不应求,"/news,688981,1308664915.html",中芯国际资讯,05-12 07:40
1754,2,南向资金今日净卖出5.85亿港元 净买入中芯国际2.85亿港元,"/news,688981,1308643051.html",中芯国际资讯,05-12 05:34
2210,9,市场触底但客户信心回升 中芯国际管理层谈如何在下行行情争市场,"/news,688981,1308619777.html",中芯国际资讯,05-12 03:44
3622,22,李泽铭：中芯国际公布业绩后 忧虑降低 股价短期反弹,"/news,688981,1308607107.html",中芯国际资讯,05-12 03:11
4273,4,晶圆销量大幅缩减 中芯国际一季度营收净利双降,"/news,688981,1308469168.html",中芯国际资讯,05-12 11:35
16010,42,中芯国际发布业绩后H股一度涨近5% 海内外机构看好后续表现,"/news,688981,1308435253.html",中芯国际资讯,05-12 11:02
2071,19,中芯国际A股涨近6%：二季度销售收入预计环比增长5%到7%,"/news,688981,1308359078.html",中芯国际资讯,05-12 10:00
1953,8,中芯国际A股涨超5%,"/news,688981,1308329714.html",中芯国际资讯,05-12 09:42
219,0,中芯国际05月11日获沪股通增持3.5万股,"/news,688981,1308274846.html",中芯国际资讯,05-12 08:04
220,0,中芯国际：融资净买入1351.29万元，融资余额39.23亿元（05-11）,"/news,688981,1308269576.html",中芯国际资讯,05-12 07:40
3112,9,中芯国际一季度净利下滑44%：预计二季度触底回升 全年指引不变,"/news,688981,1308221225.html",中芯国际资讯,05-11 10:11
16943,74,中芯国际：一季度净利润同比下降44% 预计二季度产能利用率和出货量都高于一季度,"/news,688981,1308212159.html",中芯国际资讯,05-11 09:37
3517,14,中芯国际：刘训峰获委任为执行董事、副董事长,"/news,688981,1308212158.html",中芯国际资讯,05-11 09:37
2409,5,中芯国际Q1业绩优于指引 预计Q2触底回升但下半年仍“不甚明朗”,"/news,688981,1308210849.html",中芯国际资讯,05-11 09:29
7866,42,中芯国际一季度净利同比下降44% 称尚未看到市场全面回暖,"/news,688981,1308209992.html",中芯国际资讯,05-11 09:28
2587,14,中芯国际：拟开展套期保值业务 计划规模不超公司最近一期经审计净资产50%,"/news,688981,1308209136.html",中芯国际资讯,05-11 09:23
756,3,中芯国际：2023年一季度净利润同比下降44.04%,"/news,688981,1308194724.html",一句话财报,05-11 08:43
14127,81,中芯国际：中芯深圳已进入量产 中芯京城预计下半年进入量产,"/news,688981,1308193799.html",中芯国际资讯,05-11 08:34
1097,1,中芯国际：刘训峰获委任为公司第二类董事、执行董事、董事会副董事长及提名委员会成员,"/news,688981,1308192875.html",中芯国际资讯,05-11 08:31
3629,11,中芯国际：刘训峰博士获委任为执行董事、副董事长,"/news,688981,1308192645.html",中芯国际资讯,05-11 08:31
3107,10,中芯国际：一季度实现净利润15.91亿元,"/news,688981,1308192256.html",中芯国际资讯,05-11 08:27
3402,6,中芯国际：二季度销售收入预计环比增长5%到7% 展望全年尚未看到市场全面回暖,"/news,688981,1308193425.html",中芯国际资讯,05-11 08:27
2664,22,刘训峰担任中芯国际副董事长 基本年薪334万元,"/news,688981,1308191452.html",中芯国际资讯,05-11 08:27
25690,105,中芯国际：二季度毛利率预计在19%到21%之间,"/news,688981,1308187178.html",中芯国际资讯,05-11 08:15
134993,539,中芯国际：一季度净利润15.91亿元 同比下降44%,"/news,688981,1308186394.html",中芯国际资讯,05-11 08:12
412,0,中芯国际05月10日获沪股通增持19.83万股,"/news,688981,1307776111.html",中芯国际资讯,05-11 08:04
375,0,中芯国际：融资净偿还1.38亿元，两市排名第七（05-10）,"/news,688981,1307771645.html",中芯国际资讯,05-11 07:43
450,0,浙商证券维持中芯国际买入评级 预计2023年净利润同比减少53.04%,"/news,688981,1307657931.html",公司研报提示,05-10 05:52
10303,78,大宗交易：中芯国际成交588.8万元，溢价12.26%（05-10）,"/news,688981,1307650422.html",中芯国际资讯,05-10 05:19
9915,45,一季报或表现不佳 中芯国际A、H股股价齐跌,"/news,688981,1307466261.html",中芯国际资讯,05-10 11:39
469,1,中芯国际05月09日获沪股通增持15.76万股,"/news,688981,1307266982.html",中芯国际资讯,05-10 08:04
358,2,中芯国际：融资净买入7016.75万元，融资余额40.48亿元（05-09）,"/news,688981,1307262312.html",中芯国际资讯,05-10 07:39
178791,365,大跌超11%！中芯国际创年内最大单日跌幅 发生了什么？,"/news,688981,1307117903.html",中芯国际资讯,05-09 04:26
4188,3,恒指午后急跌，再度跌穿两万点，中芯国际重挫6%领跌蓝筹股,"/news,688981,1307087924.html",中芯国际资讯,05-09 03:03
14553,35,中芯国际盘中大跌超10% 成交超53亿元,"/news,688981,1306958331.html",中芯国际资讯,05-09 01:04
10975,31,刚刚牛市旗手暴涨 2000亿巨头罕见跳水！中特估主线活跃,"/news,688981,1306945280.html",中芯国际资讯,05-09 12:33
7016,9,中芯国际重挫近10% 成交额超51亿元,"/news,688981,1306938371.html",中芯国际资讯,05-09 11:53
